filepath,title
/home/radiance/ego4d_dealt_data/frame_output_dir_1/739c2ece-23c5-458e-9500-66bcef2f8945_frame_355.jpg, C drops the sewing pattern on the table with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cf7f2b09-e9b6-4422-b8fe-645570b91f65_frame_28.jpg, C puts chocolate on a shelve
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ab78f4e5-aa25-442c-933f-9b277b1d9715_frame_329.jpg, C uses his phone.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bcac27c1-246b-4e30-9231-33281f02b2fa_frame_73.jpg, Child X does
/home/radiance/ego4d_dealt_data/frame_output_dir_1/48e4028c-c79b-431c-aeb1-bd02d46487aa_frame_139.jpg, C drops the Ludo
/home/radiance/ego4d_dealt_data/frame_output_dir_1/13071603-747f-4026-b43c-74b8691a5c8b_frame_350.jpg, C moves remote control
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b48bf95b-8461-4fbf-91bc-3e383f4b11bf_frame_137.jpg, C stares around the house
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4d55223a-4aa5-4781-ae48-eca6556e80a5_frame_78.jpg, C draws on the drawing sheet with the brush in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4ed53432-e1f5-4e3f-a614-ffcaff444aca_frame_940.jpg, C looks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3190c93-c6fc-4e3d-b6ca-41e7ea9fed3f_frame_1079.jpg, C rubs hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9e88251a-1468-45f8-b54e-669832057792_frame_407.jpg, C paints the picture drawing on the table with the brush
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b5410470-6cb6-43ea-8233-4824ba6a27b0_frame_586.jpg, C picks another ring spanner from the tool table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c864505c-9d49-4da4-bf7e-254b4c348c03_frame_197.jpg, C holds a cup
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b42d2576-1410-4993-bc1d-acf45d9d49b3_frame_1048.jpg, C removes the twine from the leaf
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0db415df-aa32-48e9-b63a-fd2dec01e378_frame_463.jpg, C drops paint brush
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d1d1b6da-e7f8-48e7-9ee4-d8382582695a_frame_227.jpg, C closes a door.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8e7d9780-ada4-4f60-9032-e2970f893cde_frame_50.jpg, C picks the hand towel
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fe1f9d74-2a66-418f-88e8-80a3f6dc6e9d_frame_3088.jpg, C welds the metal tube on the metal disk in his left hand with the electrode holder in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/243e800d-fc75-473d-b944-a95844e13a78_frame_423.jpg, C picks a paste from the bag.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2efcdf73-9d16-486f-ba2b-86fe1c9428ce_frame_428.jpg, C rolls the tyre with his right hand on the stoke.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fe452f9c-d389-4f2a-82e8-ee87d6ee94a9_frame_43.jpg, C pours baking powder into the basin
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cf3ea533-c5cd-4e29-a72f-7f738a3dea6b_frame_237.jpg, C dips the paint brush into the bucket of paint on his left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fe0d5ffc-686e-4846-bce0-1a18e513bf95_frame_858.jpg, The man E drops the egg crates in the rack with the plastic sheet in both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/be5f6f5f-f520-4dd1-8f83-0e56a4e6b083_frame_124.jpg, C shovels sand from the ground with the shovel in both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ba596c39-cda3-45c9-8516-18075e71d204_frame_152.jpg, C walks around the construction site.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/30805f57-8f23-4d41-91a0-19d248a62c1d_frame_265.jpg, C drops the broom.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c7d31de3-e2fc-4542-a318-7719a6922bb4_frame_50.jpg, C takes a drill bit from a compartment in the toolbox.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d4c2429e-cf3c-439e-9908-737a47685cfe_frame_527.jpg, C picks pinch bowl
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ef298f3b-0a9f-478c-9573-e4d7f3d18344_frame_1016.jpg, C removes the vegetable leaves from the branch
/home/radiance/ego4d_dealt_data/frame_output_dir_1/eb13c363-43a0-486b-a23a-1e4a25201d90_frame_28.jpg, C pulls the lever on the riding mower with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a5a41fe3-d5db-4c53-b821-c8437197a774_frame_287.jpg, C presses the remote control in the pack in her right hand with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ffe22125-67ae-4ee1-9f11-2b2df706d1b6_frame_113.jpg, C Puts the hammer down
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8f6bf047-0ea9-4fc1-aa81-44b469da3ed6_frame_27.jpg, C lifts the cushion
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2674176e-35a7-4430-87b3-e52463e26d16_frame_351.jpg, C pulls a twig from the barbed wire with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f765dcd7-3f3a-46ac-80b8-37875b6efca1_frame_224.jpg, C presses the needle against the suspension shock pump with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/470499d1-e015-4d45-a858-ca3e9566085e_frame_309.jpg, C interacts with a man Y
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4abd8edc-4751-4a47-9808-696d960b7557_frame_724.jpg, C throws the mud in his hand on another mud on the floor.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/aabc5114-a6a1-459d-81ed-99370385a7e4_frame_231.jpg, C sways hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/34590a11-c136-4423-bdc4-c6a45221e546_frame_55.jpg, C sews the piece of cloth
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dabe3ec5-21b9-462a-a30e-a442c6e6ee6c_frame_272.jpg, C bends towards the timber
/home/radiance/ego4d_dealt_data/frame_output_dir_1/20bd786f-d222-4b0e-ad2c-a2381929cf78_frame_727.jpg, C turns the piece of cloth on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/df01a6a0-2404-4a91-bd95-1ca04a4bcb05_frame_118.jpg, C dips the paint brush into the paint bucket.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/912a346b-20de-47af-9600-d9d2d38ed369_frame_238.jpg, C removes the hard disk drive from the hard disk drive enclosure of the desktop with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e6e3919c-7c2e-491e-bde8-053715f0d851_frame_50.jpg, C walks towards a pipe.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5e64c89d-34ce-49a3-949a-dc90385cdbcc_frame_133.jpg, C closes the fridge
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9d4612dc-de21-48a6-a003-0f7485adb8cd_frame_2037.jpg, C places the bound of vegetables on the ground.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c6462f5c-2cff-4373-ba52-03e363c9d7d9_frame_31.jpg, C looks at the dog
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7e2e590e-9526-485c-9dc8-e31f91658518_frame_1075.jpg, C passes the ply wood to his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8d4895eb-b2d1-43b8-90f1-e80fcc37797b_frame_2425.jpg, The woman Z holds a fork in a plate on the table with her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6c61d815-8ca2-41dd-b055-72abc1d6643a_frame_25.jpg, C opens the
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7e1664d7-a115-4564-9266-35c386f0201b_frame_670.jpg, C pulls the wire with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5157296d-a7af-4155-a15c-8f61afc127b5_frame_496.jpg, C pulls the metal
/home/radiance/ego4d_dealt_data/frame_output_dir_1/600e392c-4be6-4b8b-bef8-e789ce3d8915_frame_2462.jpg, The woman F scoops condiment with the spoon in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/268b8232-2e94-47c6-928b-99ec175340c5_frame_36.jpg, C Picks cloth.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/869a2290-5509-49d0-8cc6-e0a0230790d3_frame_1194.jpg, C Places down the card
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8e58a7b3-43ef-406d-ad5d-901f83418261_frame_714.jpg, C dips the white color pen into the small pink paint saver.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1025f75a-dc3d-4a90-9542-8a92755e0761_frame_95.jpg, C cuts the mint leaves.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f19d037c-2731-4f4f-a850-bfbcb20d6f68_frame_432.jpg, C moves cards
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9df7c322-0e66-491d-bcf8-f10038b1eccf_frame_78.jpg, Woman X removes her right hand from the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5fa671a8-c6c9-40bc-9d3d-f97d94133965_frame_262.jpg, C lifts box
/home/radiance/ego4d_dealt_data/frame_output_dir_1/05d5d7cf-9fb9-4390-bcd3-dd626b948771_frame_364.jpg, C picks a blue board from the floor with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c85251fa-eb44-4903-b27f-9cdee26e0ed5_frame_156.jpg, C drops the [ack of salts on the kitchen counter with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5d511be2-5a9a-4776-ad5e-c0e3a00dfb07_frame_25.jpg, C adjusts the piece of wood with his hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cb0013d1-84a7-42c7-962a-3b00043365e5_frame_223.jpg, C scoops paint from the bucket of paint in his left hand with the foam in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2ddc44ee-301d-4220-970f-76bad5a6969e_frame_350.jpg, C carries a piece of wood from the wooden frame with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8d4895eb-b2d1-43b8-90f1-e80fcc37797b_frame_1464.jpg, the woman G closes the purse in his left hand with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cd8590b6-4c27-4932-9ccf-501380d35b14_frame_14.jpg, C puts on the apron.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8e6753c7-1d9c-469d-b1a5-6e6424955494_frame_54.jpg, C picks up a scissors from the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2d76e155-dcae-4fdb-be83-a37f09e699a8_frame_858.jpg, C looks sideways
/home/radiance/ego4d_dealt_data/frame_output_dir_1/941a7e25-09f7-4bed-a427-1022a8711783_frame_1305.jpg, C takes a box
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bdbf5046-89a0-457b-8456-9a1223806bf8_frame_57.jpg, C passes the phone to his left hand from his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3a969f2a-5e7b-4870-aa01-d01cdc0555bd_frame_62.jpg, C picks a plier from the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3190c93-c6fc-4e3d-b6ca-41e7ea9fed3f_frame_960.jpg, C lifts both hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e0ec0855-609e-4974-8af8-a59d213c05e5_frame_390.jpg, a man Z sits next to Y
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cb6dbc68-561e-4f73-ad98-ba69d4fcf701_frame_454.jpg, person X puts a dice on a table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/81fb9f8f-be18-4833-a899-4fbcef82a634_frame_889.jpg, C puts the made dough in the pot
/home/radiance/ego4d_dealt_data/frame_output_dir_1/72425331-dd6a-4736-b708-3cb4c20645c2_frame_53.jpg, C picks the pair of scissors from the table with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2759eecc-cac8-4025-a705-c84745195006_frame_1558.jpg, woman X shakes the dice cup in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c003438a-eba5-430e-9f54-95a4d568e511_frame_115.jpg, C picks up the brick mould from the ground
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ed90c2e8-c608-423f-a565-7b4cfffbe438_frame_810.jpg, C rubs the paint brush on the edge of the container of paint
/home/radiance/ego4d_dealt_data/frame_output_dir_1/19085a13-c91f-4a45-91ea-889ed9a2727f_frame_385.jpg, C picks a paper on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4c642620-db0e-4096-9ece-2b2c6fdb47b0_frame_419.jpg, C drops the scraper on the table with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/55cf6ecf-1dfc-4d79-a5a7-decb8e36195b_frame_525.jpg, C adjusts her cloth with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2ce4a646-43d5-4501-ae4c-fcba545baa9f_frame_310.jpg, C moves dough on the table with the right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3aabb286-4108-4d17-a193-b3bab5901f7a_frame_137.jpg, C pours some cement on the sand from the head pan with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a84b3599-88ba-4bbd-8be3-c0051e8d811f_frame_390.jpg, C taps the metal frame with the metal rod
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9b6a2f43-22e7-43cb-a709-4bdaa12350e3_frame_133.jpg, C cuts a tree branch with the lopper in both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2c84e6a0-2a0b-4de8-ae99-aedbc871dffa_frame_276.jpg, The man B picks another card from the table with his right hand. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/92f8142a-25aa-444a-ae37-43fae4f95f18_frame_20.jpg, C taps the paint brush in her right hand on the can of paint on the floor.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/59261363-8cec-411b-8e31-55c60ebd15ab_frame_374.jpg, C puts the vegetable in her right hand into the plate
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c3acdda3-cd92-48c3-9052-45b57cb27e5a_frame_239.jpg, The man P drops the plate on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/011ee98a-afc2-4088-b4d1-e0f7d84f3611_frame_677.jpg, C places her left hand on the piece of paper.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e75caa1f-8658-432c-b559-f6a1f3fc409c_frame_13.jpg, C extends the garlic on the chopping board
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3bc7cb1-88b2-41e1-86cf-6ecdb8e0dbca_frame_278.jpg, C stares at the wall
/home/radiance/ego4d_dealt_data/frame_output_dir_1/53da674a-089d-428a-a719-e322b2de002b_frame_102.jpg, C drops cutter
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6c1123bb-1aab-46e9-a69f-54e459e4bf50_frame_1244.jpg, C hits the dough with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/28fe3d66-382b-425a-8409-3cf17f5c8670_frame_156.jpg, C throws the lemon into the bucket
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e55c9315-37fe-447f-adf9-73f8ba80b338_frame_75.jpg, C picks a bolt
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9f384a10-82a7-474a-89de-d98e6d4c7f65_frame_349.jpg, C looks at the floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/18e84829-901a-414d-8a2b-d1d2b3244db7_frame_247.jpg, Woman X scrapes an iron rod with a scraper in her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3dbe950d-163c-40a4-9590-494748e1dd39_frame_1915.jpg, The woman G interacts with the woman H.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/28781263-8550-4e2b-bea8-8c5aedbad495_frame_314.jpg, C walks forward
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f9876916-9b02-4308-946f-9e738ed3d47c_frame_27.jpg, C fixes electric socket
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cc6e1b2b-daad-4dd5-8353-9fbaccde34c0_frame_241.jpg, C touches a guy W card.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3e7e162a-1cb3-4bdc-b6c2-e14845298360_frame_226.jpg, C puts the apples in the bag.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1bfe3bec-79fd-4b1b-8738-4d313f3f79b9_frame_27.jpg, C touches her head with her left hand. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/459bcec4-bca8-47be-9348-149bcdb08a43_frame_830.jpg, C pours the cement on the wall with the trowel in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/600e392c-4be6-4b8b-bef8-e789ce3d8915_frame_2878.jpg, The woman Z cuts into the waffles with the cutlery in both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f0bd434f-1b03-4448-a87c-517f50f36056_frame_429.jpg, C applies the putty on the wall
/home/radiance/ego4d_dealt_data/frame_output_dir_1/35b10335-0485-4d1f-8fa2-d4aeab8a022c_frame_2176.jpg, C flips the brick mold back to the floor.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/600e392c-4be6-4b8b-bef8-e789ce3d8915_frame_2875.jpg, The woman Y holds rice with the fork in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b4072935-56a6-4765-bb4d-d5f6bbeb95b9_frame_146.jpg, C chops the plantain flower in her left hand with the knife in her right hand. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8d9e3484-81d3-478f-a056-c2e78d84a6b3_frame_71.jpg, C wipes a microwave
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b6d64c01-1462-4ebf-9eb5-44585cdd8ac4_frame_633.jpg, The woman A interacts with C.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/20bd786f-d222-4b0e-ad2c-a2381929cf78_frame_647.jpg, C adjusts another patched part of the piece of cloth.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e14bb000-250b-4f3d-aec6-e72d4f29d123_frame_56.jpg, C looks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5c325fd3-5f77-4e03-b85e-02d376d66459_frame_181.jpg, C walks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0c0a685f-38d7-4dfe-9404-fe508894eb2d_frame_72.jpg, C walks into the room.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7ea94f18-3b89-4c8e-aa91-685a76fc4e01_frame_1034.jpg, C washes the wooden spatula with the sponge in his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/16ed2ae4-e1ed-4752-a8f6-a47f1544d84a_frame_511.jpg, C gives a card to the man A
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6395f964-0122-4f16-b036-337c28488504_frame_127.jpg, The instructor F demonstrates to C and a group of people with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7844c399-e3ce-42f7-a31b-324d477217aa_frame_66.jpg, C touches zip
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b737cd68-4e0d-440a-9813-a6c90080fac5_frame_51.jpg, C picks a meat from counter
/home/radiance/ego4d_dealt_data/frame_output_dir_1/30b9ff64-51c8-4481-ba6a-733ea2060aef_frame_223.jpg, C opens the water tap
/home/radiance/ego4d_dealt_data/frame_output_dir_1/15d2dc4a-b935-49f4-ae91-4c9100b681c8_frame_197.jpg, C scraps the grater
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a7bffd05-bb79-45cd-8bd1-8c30c5553ddf_frame_185.jpg, C wipes brush
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4ce9f93b-f44c-46fe-9050-3452d2f39abb_frame_395.jpg, C drops the fishes in the tray.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0fe191ef-c28a-422c-aede-46f8aa8532a6_frame_897.jpg, C pours dough on a pan with a ladle
/home/radiance/ego4d_dealt_data/frame_output_dir_1/95b0ae61-6063-4b35-a406-edfefeffe43d_frame_20.jpg, C throws the tennis ball across the room.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/907fd0e7-6821-4e2d-9c62-6d7afad5a9d1_frame_151.jpg, C converses on the phone.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2a2fe5ed-20b4-4081-9ced-23f44340df16_frame_50.jpg, C walks around the apartment
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9e0d303c-c450-4ed6-be3c-2f0a271e5fb4_frame_108.jpg, C picks up the rag on the ground with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b42d2576-1410-4993-bc1d-acf45d9d49b3_frame_972.jpg, C drops the broom stick on the leaves with right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f786bdd6-2d59-432d-8c2e-84482e2032c5_frame_51.jpg, C puts the mortar into the mold container
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5dac9d4b-1ac8-468b-a51b-8b7e0dbe554b_frame_82.jpg, C walks
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f0041c6c-06b2-4c3b-b8e6-934305b4226e_frame_423.jpg, The woman D climbs the mountain.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8d206fe8-3270-4176-accb-05ecdf094e3a_frame_142.jpg, C drops the bottle on the kitchen top
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8d4895eb-b2d1-43b8-90f1-e80fcc37797b_frame_3822.jpg, The woman S touches her face with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f4d71ec9-324e-4c40-aeb5-3f5c4f46a449_frame_38.jpg, C picks a booklet from the book with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/35c6daaa-2134-4be7-a5cc-0c7aa57bf9c2_frame_30.jpg, C leaves the piece of cloth on the table with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9518eb79-d429-46fe-87b4-9e65b50e71b3_frame_252.jpg, C opens the bag with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f1f8d17c-3d2a-4a2a-9482-0a8e385e77ae_frame_8.jpg, C picks another nut from the post lift
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c921e8d0-f3df-4601-bd99-e9cfb139e3aa_frame_17.jpg, C picks a shirt
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3decc0f8-9806-40dd-83d5-26c495dd7830_frame_109.jpg, C walks on the sidewalk
/home/radiance/ego4d_dealt_data/frame_output_dir_1/748566e7-cfd1-4f7b-9f44-bfb692016bdc_frame_62.jpg, C looks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c34effc7-6198-4c85-80c7-c8be85b77dd3_frame_1837.jpg, C passes some beads in her right hand to her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d51eeb73-22e6-482e-9011-cdc719e85b4d_frame_137.jpg, C holds a phone with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d13dab0f-6165-43a5-b68a-79921dfba509_frame_185.jpg, C picks a sand eel from the bowl of sand eels with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/60f51dbf-bbae-45a6-a70b-ed13e2ea4e90_frame_792.jpg, C touches her top with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1fb7b18b-03a7-4a3a-a795-a2da80be3c56_frame_88.jpg, C returns the pen into its cover.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6ba5f052-a1cd-46ba-83f2-1be480387020_frame_8.jpg, The man B picks a paper from the dining table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d3f76c88-5996-4da0-8b8f-6c1b8f85a4d8_frame_2182.jpg, C picks nail with right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e89d7560-2985-4476-a02c-dfbd9d7b7af9_frame_215.jpg, C hits the wooden model with her hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dced4894-d13a-4222-941b-5e4ecf1e3299_frame_255.jpg, C presses Y's camera.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2bdb47d2-0c7c-4853-8028-4e51ee6f2f0c_frame_24.jpg, C adjusts the yarn with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4895e45c-3e06-4344-ac2f-3b34f4881485_frame_345.jpg, C walks towards the table with his phone in his left ear.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7d2d4e8e-bc29-4cce-bbd5-ab1daf1b27b5_frame_692.jpg, C moves bowl on the surface
/home/radiance/ego4d_dealt_data/frame_output_dir_1/015bc651-e0fe-440e-a10d-68406c548c5a_frame_830.jpg, C picks a dough
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ee4986d3-9be5-4ed7-826f-10ba310c3635_frame_356.jpg, The hiker G presses a phone with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8455478f-ddba-4c24-a9a9-a05595643751_frame_2316.jpg, The woman B opens the water bottle in his hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/baddb590-226f-4115-a76f-cd00951dd548_frame_94.jpg, C opens pressure tube
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6639f53c-701d-4fe7-adcd-55d040ce8afe_frame_270.jpg, C folds the pullovers
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e8283c8f-ecc0-448a-84d2-9f16160d7a4b_frame_81.jpg, C tears the tissue
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7a31915e-3534-43e3-abdf-342ab8144106_frame_532.jpg, C takes a fiber from the ground with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bb8f2f6b-5f43-44d3-968a-6a2e8cdac679_frame_26.jpg, C holds the crochet hook
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5f2be256-1298-4876-a310-cc9c7e80774a_frame_142.jpg, C picks a key
/home/radiance/ego4d_dealt_data/frame_output_dir_1/58d22d9d-ce0b-4224-9064-0075186ca9f5_frame_277.jpg, C places scraper on other hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cc81b4bf-5377-438f-802e-8b00c7eac364_frame_63.jpg, C walks on the road with the dog
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7f806670-8a33-4462-b02d-305c1426475b_frame_98.jpg, C Pours popcorns in a pot of ash
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c34effc7-6198-4c85-80c7-c8be85b77dd3_frame_0.jpg, C holds a hair of a woman A with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f9a98d72-b5f1-4840-9093-d351586269c0_frame_1105.jpg, C scoops the mixture
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6caf467a-a949-4b5c-b88b-b2ac6cbd9f36_frame_180.jpg, C sprays water on the plants
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6cc60056-d622-41f5-baea-ef4643101d79_frame_26.jpg, The man X sits on a chair
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0f308219-b1a0-45ec-a4af-91648121bcff_frame_84.jpg, C plays piano with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cba13243-5ad3-4360-87df-6286867c473a_frame_1405.jpg, C turns the African donut
/home/radiance/ego4d_dealt_data/frame_output_dir_1/665e6ab8-fc69-46e4-bc40-cf2607de32fc_frame_340.jpg, C places the wooden box on the ground
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ac8dba37-ce09-4dc5-b478-8194e41353c3_frame_2925.jpg, C drops the plastic bag on the board with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1eee4aaf-a21c-4ae5-82cd-96fdccae6742_frame_484.jpg, C holds the hair of the woman A with the brush in her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c485fef8-8456-48e0-8ccd-d6cb0ba8c6f8_frame_380.jpg, cashier Y passes box to the right hand
